pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q4,"Who is the author of the book ""Empress (novel)""?",Shan Sa,"The author of the book ""Empress (novel)"" is Mercedes Lackey. She is a well-known science fiction and fantasy author, and ""Empress",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.046511627906976716,0.0,0.0,0.0,0.04814349487423897
P1,author,19810,single,Q4,"Who is the author of the book ""Periwinkle at the Full Moon Ball""?",Geneviève Huriet,"The book ""Periwinkle at the Full Moon Ball"" is a children's book written by William Steig and illustrated by him as well. It was first",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08208955223880599,0.0,0.0,0.0,0.15319736301898956
P1,author,19810,single,Q4,"Who is the author of the book ""Hothouse (novel)""?",Brian Aldiss,"The author of the book ""Hothouse (novel)"" is John Lanchester.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09836065573770492,0.0,0.0,0.0,0.16531893610954285
P1,author,19810,single,Q4,"Who is the author of the book ""The Man-eaters of Tsavo""?",John Henry Patterson (author),"The author of the book ""The Man-eaters of Tsavo"" is Richard Francis Burton.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18666666666666665,0.0,0.11111111111111112,0.0,0.3894432783126831
P1,author,19810,single,Q4,"Who is the author of the book ""The Fever Tree""?",Ruth Rendell,"The author of ""The Fever Tree"" is **<mark>Alan Glynn</mark>**. He is an Irish writer known for his crime fiction and",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06896551724137934,0.0,0.0,0.0,0.053849563002586365
P1,author,19810,single,Q4,"Who is the author of the book ""Shepherds of the Night""?",Jorge Amado,"The book ""Shepherds of the Night"" was written by Dean R. Koontz. It is a novel published in 1984.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07216494845360821,0.0,0.0,0.0,0.10446709394454956
P1,author,19810,single,Q4,"Who is the author of the book ""Teen Idol (novel)""?",Meg Cabot,"The book ""Teen Idol"" is a novel by American author Jay Kristoff. It was published in 2010 as part of his Ophiuch",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0535714285714286,0.0,0.0,0.0,0.04895854741334915
P1,author,19810,single,Q4,"Who is the author of the book ""After the Bomb (game)  After the Bomb 1st edition  1""?",Erick Wujcik,"The book ""After the Bomb (game)"" is a novelization of the disaster simulation video game ""After the Bomb"" by the same name. It was written",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.036231884057971064,0.0,0.0,0.0,0.06889253854751587
P1,author,19810,single,Q4,"Who is the author of the book ""Desperate Remedies""?",Thomas Hardy,"The author of ""Desperate Remedies"" is George Eliot.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13725490196078427,0.0,0.0,0.0,0.2650753855705261
P1,author,19810,single,Q4,"Who is the author of the book ""Depths (novel)""?",Henning Mankell,"The book ""Depths (novel)"" is written by an author whose name is not widely known or credited in mainstream literary circles. However, based on the",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07534246575342463,0.0,0.0,0.0,0.03713459521532059
P1,author,19810,single,Q4,"Who is the author of the book ""So Much to Tell You""?",John Marsden (writer),"The book ""So Much to Tell You"" is written by James Ellroy. It was published in 1986 as part of his L.A.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11650485436893199,0.0,0.0,0.0,0.2739516794681549
P1,author,19810,single,Q4,"Who is the author of the book ""A Gold Slipper""?",Willa Cather,"The book ""A Gold Slipper"" is a short story by F. Scott Fitzgerald, published in 1920 in the collection ""Tales of",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,-0.026365336030721664
P1,author,19810,single,Q4,"Who is the author of the book ""Citizens: A Chronicle of the French Revolution""?",Simon Schama,"The author of the book ""Citizens: A Chronicle of the French Revolution"" is Albert Soboul. Albert Soboul was a French historian who specialized in the",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06040268456375841,0.0,0.0,0.0,0.08936411142349243
P1,author,19810,single,Q4,"Who is the author of the book ""The Reverberator""?",Henry James,"The book ""The Reverberator"" was written by Douglas Adams. It is a novelization of his Hitchhiker's Guide to the Galaxy radio show and",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06015037593984962,0.0,0.0,0.0,0.15359319746494293
P1,author,19810,single,Q4,"Who is the author of the book ""Haters (novel)""?",Alisa Valdes,"The book ""Haters"" is a novel by American author Stephen King, published in 2017.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08750000000000002,0.0,0.0,0.0,0.04454081505537033
P1,author,19810,single,Q4,"Who is the author of the book ""Coronado's Children""?",J. Frank Dobie,"The author of the book ""Coronado's Children"" is William Least Heat-Moon. He is an American writer known for his works on the history and",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07352941176470584,0.0,0.0,0.0,-0.008608013391494751
P1,author,19810,single,Q4,"Who is the author of the book ""Loose Ends (novel)""?",Greg Cox (writer),"The book ""Loose Ends (novel)"" is written by the author of ""The God of the Witches"", which is a series by the same author",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09166666666666667,0.0,0.0,0.0,0.16446858644485474
P1,author,19810,single,Q4,"Who is the author of the book ""Tales from the Nightside""?",Charles L. Grant,"The author of ""Tales from the Nightside"" is **Simon R. Green**. He is an English author known for his work in the fantasy genre",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11023622047244097,0.0,0.0,0.0,0.10776694864034653
P1,author,19810,single,Q4,"Who is the author of the book ""The Good House""?",Tananarive Due,"The author of the book ""The Good House"" is **Nora Roberts**. Nora Roberts is an American author, best known for her romantic suspense novels under",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0821917808219178,0.0,0.0,0.0,-0.020471151918172836
P1,author,19810,single,Q4,"Who is the author of the book ""A Vulgar Display of Power: Courage and Carnage at the Alrosa Villa""?",Chris Armold,"The author of the book ""A Vulgar Display of Power: Courage and Carnage at the Alrosa Villa"" is **Ben Macintyre**.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07079646017699115,0.0,0.0,0.0,0.28904950618743896
P1,author,19810,single,Q4,"Who is the author of the book ""After Henry (book)""?",Joan Didion,"The book ""After Henry (book)"" is written by William Trevor. It was published in 1988 by Jonathan Cape. William Trevor was an Irish",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0692307692307692,0.0,0.0,0.0,0.0990162342786789
P1,author,19810,single,Q4,"Who is the author of the book ""The Egyptian""?",Mika Waltari,"The author of the book ""The Egyptian"" is **Mika Waltari**.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2068965517241379,0.0,0.33333333333333337,0.0,0.6463136672973633
P1,author,19810,single,Q4,"Who is the author of the book ""In Evil Hour""?",Gabriel García Márquez,"The author of the book ""In Evil Hour"" is John le Carré.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1454545454545455,0.0,0.0,0.0,0.3187108039855957
P1,author,19810,single,Q4,"Who is the author of the book ""Moments of Reprieve""?",Primo Levi,"The book ""Moments of Reprieve"" is written by William Trevor. It is a collection of short stories published in 1997.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.060869565217391286,0.0,0.0,0.0,0.05782036483287811
P1,author,19810,single,Q4,"Who is the author of the book ""The Game (London novel)""?",Jack London,"The book ""The Game"" is a novel by John Fowles, published in 1961. It is set in the English countryside and explores",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.060869565217391286,0.0,0.0,0.0,0.08425604552030563
P1,author,19810,single,Q4,"Who is the author of the book ""48 Shades of Brown""?",Nick Earls,"The book ""48 Shades of Brown"" is written by John Green. However, I need to recall if that's correct. I think I might be confusing",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.046511627906976716,0.0,0.0,0.0,0.046096187084913254
P1,author,19810,single,Q4,"Who is the author of the book ""The Man from Barbarossa""?",John Gardner (British writer),"The author of ""The Man from Barbarossa"" is **Joseph Conrad**. This novel, published in 1921, is part of Conrad's",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1517857142857143,0.0,0.0,0.0,0.17003501951694489
P1,author,19810,single,Q4,"Who is the author of the book ""The Jewels of Aptor""?",Samuel R. Delany,"The author of the book ""The Jewels of Aptor"" is Jack Vance.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13559322033898302,0.0,0.0,0.0,0.2764492630958557
P1,author,19810,single,Q4,"Who is the author of the book ""The Dorsai Companion""?",Gordon R. Dickson,"The book ""The Dorsai Companion"" is part of the I, Robot series by Isaac Asimov. It was published in 1984",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11538461538461542,0.0,0.0,0.0,0.14691203832626343
P1,author,19810,single,Q4,"Who is the author of the book ""The Book of Ptath""?",A. E. van Vogt,"The book ""The Book of Ptath"" is a work of fiction by American author Dean R. Koontz. It was first published in 19",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07079646017699115,0.0,0.07407407407407408,0.0,0.135170578956604
P1,author,19810,single,Q4,"Who is the author of the book ""The Eyes of Heisenberg""?",Frank Herbert,"The book ""The Eyes of Heisenberg"" is written by **Heisenberg** himself? No, that can't be right. I think it's",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09174311926605505,0.0,0.0,0.0,0.21864217519760132
P1,author,19810,single,Q4,"Who is the author of the book ""W, or the Memory of Childhood""?",Georges Perec,"The author of the book ""W, or the Memory of Childhood"" is Samuel Beckett.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12328767123287676,0.0,0.0,0.0,0.2526554465293884
P1,author,19810,single,Q4,"Who is the author of the book ""Pyramids (novel)""?",Terry Pratchett,"The book ""Pyramids (novel)"" was written by James Clavell. He was an English author known for his works in the genre of historical fiction",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08759124087591241,0.0,0.0,0.0,0.15181013941764832
P1,author,19810,single,Q4,"Who is the author of the book ""Adiamante""?",L. E. Modesitt Jr.,"The book ""Adiamante"" is written by the Italian author Umberto Eco. It was first published in 1994 and is a novel that",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09401709401709402,0.0,0.0,0.0,-0.011698070913553238
P1,author,19810,single,Q4,"Who is the author of the book ""Savage Inequalities""?",Jonathan Kozol,"The author of the book ""Savage Inequalities"" is Beverly Daniel Tatum. However, I should note that there is another book with a similar title",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.19753187894821167
P1,author,19810,single,Q4,"Who is the author of the book ""Instant Physics""?",Tony Rothman,"The book ""Instant Physics"" is written by **Richard Feynman**. He was an American physicist known for his work in quantum mechanics and the Manhattan Project",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07051282051282048,0.0,0.0,0.0,0.24671444296836853
P1,author,19810,single,Q4,"Who is the author of the book ""Snuff (Palahniuk novel)""?",Chuck Palahniuk,"The book ""Snuff"" is a novel by Chuck Palahniuk. It was first published in 1993 and is part of his collection",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13888888888888884,0.047619047619047616,0.17391304347826084,0.00913442366656447,0.4326687753200531
P1,author,19810,single,Q4,"Who is the author of the book ""Pop. 1280""?",Jim Thompson (writer),"The author of ""Pop. 1280"" is William H. Gass.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.33568471670150757
P1,author,19810,single,Q4,"Who is the author of the book ""Letter from Peking""?",Pearl S. Buck,"The book ""Letter from Peking"" is a work by the American author James A. Michener. It was published in 1954 as part",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07017543859649122,0.0,0.0,0.0,-0.01247810572385788
P1,author,19810,single,Q4,"Who is the author of the book ""Salvador (book)""?",Joan Didion,"The book ""Salvador"" was written by the American author Truman Capote. It is a non-fiction novel, also known as a work of narrative non",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05970149253731338,0.0,0.0,0.0,-0.00602509081363678
P1,author,19810,single,Q4,"Who is the author of the book ""Zami: A New Spelling of My Name""?",Audre Lorde,"The book ""Zami: A New Spelling of My Name"" is an autobiographical work by the American author Audre Lorde. It was originally published",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08208955223880599,0.041666666666666664,0.16,0.008282282660969604,0.4584651589393616
P1,author,19810,single,Q4,"Who is the author of the book ""The Rescue (Conrad novel)""?",Joseph Conrad,"The author of ""The Rescue"" is Joseph Conrad. However, I need to confirm if this is indeed a novel by Conrad. Upon thinking, I recall that",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0948905109489051,0.041666666666666664,0.14285714285714288,0.0072658577559704465,0.6188053488731384
P1,author,19810,single,Q4,"Who is the author of the book ""Reborn (novel)""?",F. Paul Wilson,"The book ""Reborn (novel)"" is written by an author whose name is not widely known or credited in mainstream literary circles. However, based on the",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06849315068493156,0.0,0.0,0.0,-0.03390389680862427
P1,author,19810,single,Q4,"Who is the author of the book ""The Geography of Nowhere""?",James Howard Kunstler,"The author of the book ""The Geography of Nowhere"" is James Howard Kunstler.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.28,0.15384615384615385,0.375,0.03285702044797773,0.6590606570243835
P1,author,19810,single,Q4,"Who is the author of the book ""A Corner of the Universe""?",Ann M. Martin,"The author of the book ""A Corner of the Universe"" is Jacqueline Wilson.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11267605633802813,0.0,0.0,0.0,0.3033967614173889
P1,author,19810,single,Q4,"Who is the author of the book ""Through Gates of Splendor""?",Elisabeth Elliot,"The book ""Through Gates of Splendor"" is written by Elisabeth Elliot.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.08333333333333333,0.3076923076923077,0.018850319022747353,0.4486925005912781
P1,author,19810,single,Q4,"Who is the author of the book ""I, Lucifer (Duncan novel)""?",Glen Duncan,"The book ""I, Lucifer"" is part of the Duncan series, and it was written by American author Dean R. Koontz. He is known for",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06611570247933884,0.041666666666666664,0.07692307692307693,0.007913247271422612,0.3186454772949219
P1,author,19810,single,Q4,"Who is the author of the book ""Brazil (novel)""?",John Updike,"The book ""Brazil"" is a novel by the Brazilian author João Guimaraes Rosa. It was first published in 1956 and is considered",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06557377049180324,0.0,0.0,0.0,-0.06913907080888748
P1,author,19810,single,Q4,"Who is the author of the book ""The Last Defender of Camelot (2002 book)""?",Roger Zelazny,"The author of the book ""The Last Defender of Camelot (2002 book)"" is Bernard Cornwell.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09302325581395354,0.0,0.0,0.0,0.14928796887397766
P1,author,19810,single,Q4,"Who is the author of the book ""A Mixture of Frailties""?",Robertson Davies,"The book ""A Mixture of Frailties"" is written by John Updike.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.07576833665370941
P1,author,19810,single,Q4,"Who is the author of the book ""Tales of the Quintana Roo""?","James Tiptree, Jr.","The book ""Tales of the Quintana Roo"" is by the author John Smith. However, upon further reflection, I recall that Quintana Roo is a",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0992366412213741,0.0,0.0,0.0,0.16843336820602417
P1,author,19810,single,Q4,"Who is the author of the book ""A Book of Common Prayer""?",Joan Didion,"The author of ""A Book of Common Prayer"" is not a single person but a collection of prayers compiled by the Church of England. Therefore, the answer is",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.053333333333333344,0.0,0.0,0.0,0.18529924750328064
P1,author,19810,single,Q4,"Who is the author of the book ""The Autocrat of the Breakfast-Table""?","Oliver Wendell Holmes, Sr.","The book ""The Autocrat of the Breakfast-Table"" is a collection of sketches by American author **O. Henry**. He wrote under the pseudonym",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1029411764705882,0.0,0.0,0.0,0.21702107787132263
P1,author,19810,single,Q4,"Who is the author of the book ""The Blue Castle""?",Lucy Maud Montgomery,"The author of ""The Blue Castle"" is ______.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11904761904761907,0.0,0.0,0.0,0.27476567029953003
P1,author,19810,single,Q4,"Who is the author of the book ""Queen Bees and Wannabes""?",Rosalind Wiseman,"The author of the book ""Queen Bees and Wannabes"" is **<mark>Richelle R. Goodrich</mark>**. However",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10204081632653061,0.0,0.0,0.0,0.34068089723587036
P1,author,19810,single,Q4,"Who is the author of the book ""Call It Courage""?",Armstrong Sperry,"The author of the book ""Call It Courage"" is **Josephine N. Perhacs**. However, upon closer inspection, I recall that the book",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07999999999999996,0.0,0.0,0.0,0.1402665376663208
P1,author,19810,single,Q4,"Who is the author of the book ""Mind Fields""?",Harlan Ellison,"The book ""Mind Fields"" is written by Dr. Andrew Huberman. He is a neuroscientist and a clinical professor of neurological surgery and neurosciences",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08163265306122447,0.0,0.0,0.0,0.2628673315048218
P1,author,19810,single,Q4,"Who is the author of the book ""The Box of Delights""?",John Masefield,"The author of ""The Box of Delights"" is",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.11276086419820786
P1,author,19810,single,Q4,"Who is the author of the book ""Ten Kids, No Pets""?",Ann M. Martin,"The book ""Ten Kids, No Pets"" is written by an author who is also known for writing ""The Little Vampire"" series. The author is a German",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06716417910447758,0.0,0.0,0.0,0.10645925253629684
P1,author,19810,single,Q4,"Who is the author of the book ""The Troll""?",Julia Donaldson,"The author of the book ""The Troll"" is **J.R.R. Tolkien**.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1228070175438597,0.0,0.0,0.0,0.15649308264255524
P1,author,19810,single,Q4,"Who is the author of the book ""Shattered (Koontz novel)""?",Dean Koontz,"The author of ""Shattered"" is Stephen King, but wait, no, that's not right. ""Shattered"" is actually a novel by Dean Ko",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06837606837606836,0.05,0.08333333333333334,0.00913442366656447,0.24950751662254333
P1,author,19810,single,Q4,"Who is the author of the book ""I Know This Much Is True""?",Wally Lamb,"The author of the book ""I Know This Much Is True"" is **W. P. Kinsella**. He is a Canadian author known for his",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.045454545454545414,0.0,0.0,0.0,0.15360358357429504
P1,author,19810,single,Q4,"Who is the author of the book ""Darker Than You Think""?",Jack Williamson,"The book ""Darker Than You Think"" is written by Douglas Adams. It is the third book in the Hitchhiker's Guide to the Galaxy series,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.1673765480518341
P1,author,19810,single,Q4,"Who is the author of the book ""All the Brothers Were Valiant (novel)""?",Ben Ames Williams,"The author of ""All the Brothers Were Valiant"" is John Fox, Jr. He was an American author known for his Western novels and stories. This book",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09285714285714286,0.0,0.0,0.0,0.18698397278785706
P1,author,19810,single,Q4,"Who is the author of the book ""Worlds of Tomorrow""?",August Derleth,"The book ""Worlds of Tomorrow"" is a collection of short stories edited by a certain author. It was published in 1951 by Fantasy Press",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06060606060606055,0.0,0.0,0.0,-0.04341357201337814
P1,author,19810,single,Q4,"Who is the author of the book ""Prayers to Broken Stones""?",Dan Simmons,"The author of ""Prayers to Broken Stones"" is **Bernard Cooper**. He is an American actor and author, known for his role in ""This",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07086614173228345,0.0,0.0,0.0,0.1282545030117035
P1,author,19810,single,Q4,"Who is the author of the book ""Atom: Journey Across the Subatomic Cosmos""?",Isaac Asimov,"The book ""Atom: Journey Across the Subatomic Cosmos"" is written by Eric Scerri. He is a professor of chemistry at the University of California,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05594405594405594,0.0,0.0,0.0,0.34705549478530884
P1,author,19810,single,Q4,"Who is the author of the book ""Wizard's Hall""?",Jane Yolen,"The author of ""Wizard's Hall"" is **Pierce Brown**. This book is part of the ""The Expanse"" series, which is a science",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.051724137931034475,0.0,0.0,0.0,0.039313510060310364
P1,author,19810,single,Q4,"Who is the author of the book ""Stone Hotel""?",Raegan Butcher,"The author of the book ""Stone Hotel"" is Stephen King.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13207547169811318,0.0,0.0,0.0,0.23195543885231018
P1,author,19810,single,Q4,"Who is the author of the book ""Jennifer Government""?",Max Barry,"The author of ""Jennifer Government"" is a Canadian writer known for her work in speculative fiction. She has written several novels, including ""Ménage à Tro",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.032258064516129004,0.0,0.0,0.0,-0.07246541231870651
P1,author,19810,single,Q4,"Who is the author of the book ""Dracula's Guest and Other Weird Stories""?",Bram Stoker,"The author of ""Dracula's Guest and Other Weird Stories"" is Bram Stoker. This collection includes the story ""Dracula's Guest,"" which is part",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07913669064748197,0.047619047619047616,0.15384615384615385,0.008687475782716616,0.4191684126853943
P1,author,19810,single,Q4,"Who is the author of the book ""Radix (novel)""?",A. A. Attanasio,"The book ""Radix"" is a science fiction novel by John Barnes. It was first published in 1986. Barnes is an English author known",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07999999999999996,0.0,0.07692307692307691,0.0,0.1172698363661766
P1,author,19810,single,Q4,"Who is the author of the book ""Dreams and Fancies""?",H. P. Lovecraft,"The book ""Dreams and Fancies"" is written by S. Weir Mitchell.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09836065573770492,0.0,0.0,0.0,0.2189931869506836
P1,author,19810,single,Q4,"Who is the author of the book ""Bridge of Souls""?",Fiona McIntosh,"The author of ""Bridge of Souls"" is Brandon Sanderson.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1132075471698113,0.0,0.0,0.0,0.22383148968219757
P1,author,19810,single,Q4,"Who is the author of the book ""Scuppers The Sailor Dog""?",Margaret Wise Brown,"The book ""Scuppers The Sailor Dog"" is written by Eric Carle. However, upon second thought, I recall that Eric Carle is famous for",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09302325581395354,0.0,0.0,0.0,0.04880988225340843
