pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q4,"Who is the author of the book ""The Man-eaters of Tsavo""?",John Henry Patterson (author),David  A.  L.  Smith,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13793103448275867,0.0,0.0,0.0,0.2870914340019226
P1,author,19810,single,Q4,"Who is the author of the book ""The Fever Tree""?",Ruth Rendell,Evelyn Waugh,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.45671984553337097
P1,author,19810,single,Q4,"Who is the author of the book ""Shepherds of the Night""?",Jorge Amado,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.20159611105918884
P1,author,19810,single,Q4,"Who is the author of the book ""Teen Idol (novel)""?",Meg Cabot,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1550309658050537
P1,author,19810,single,Q4,"Who is the author of the book ""After the Bomb (game)  After the Bomb 1st edition  1""?",Erick Wujcik,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.17987100780010223
P1,author,19810,single,Q4,"Who is the author of the book ""Desperate Remedies""?",Thomas Hardy,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11538904160261154
P1,author,19810,single,Q4,"Who is the author of the book ""Depths (novel)""?",Henning Mankell,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18722185492515564
P1,author,19810,single,Q4,"Who is the author of the book ""So Much to Tell You""?",John Marsden (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,-0.027643568813800812
P1,author,19810,single,Q4,"Who is the author of the book ""A Gold Slipper""?",Willa Cather,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2351301908493042
P1,author,19810,single,Q4,"Who is the author of the book ""Citizens: A Chronicle of the French Revolution""?",Simon Schama,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2187487781047821
P1,author,19810,single,Q4,"Who is the author of the book ""The Reverberator""?",Henry James,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.17100869119167328
P1,author,19810,single,Q4,"Who is the author of the book ""Haters (novel)""?",Alisa Valdes,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.19029197096824646
P1,author,19810,single,Q4,"Who is the author of the book ""Coronado's Children""?",J. Frank Dobie,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18824724853038788
P1,author,19810,single,Q4,"Who is the author of the book ""Loose Ends (novel)""?",Greg Cox (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.10135955363512039
P1,author,19810,single,Q4,"Who is the author of the book ""Tales from the Nightside""?",Charles L. Grant,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1154894083738327
P1,author,19810,single,Q4,"Who is the author of the book ""The Good House""?",Tananarive Due,**Sarah Blake**,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.09941525012254715
P1,author,19810,single,Q4,"Who is the author of the book ""A Vulgar Display of Power: Courage and Carnage at the Alrosa Villa""?",Chris Armold,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.16579456627368927
P1,author,19810,single,Q4,"Who is the author of the book ""After Henry (book)""?",Joan Didion,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12292784452438354
P1,author,19810,single,Q4,"Who is the author of the book ""The Egyptian""?",Mika Waltari,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11985351145267487
P1,author,19810,single,Q4,"Who is the author of the book ""In Evil Hour""?",Gabriel García Márquez,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11135038733482361
P1,author,19810,single,Q4,"Who is the author of the book ""Moments of Reprieve""?",Primo Levi,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1824406236410141
P1,author,19810,single,Q4,"Who is the author of the book ""The Game (London novel)""?",Jack London,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1931062787771225
P1,author,19810,single,Q4,"Who is the author of the book ""48 Shades of Brown""?",Nick Earls,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.09999999999999998,0.0,0.0,0.0,0.17889408767223358
P1,author,19810,single,Q4,"Who is the author of the book ""The Man from Barbarossa""?",John Gardner (British writer),John Buchan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.24137931034482762,0.2,0.3333333333333333,0.05501080739920602,0.2872841954231262
P1,author,19810,single,Q4,"Who is the author of the book ""The Jewels of Aptor""?",Samuel R. Delany,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1319483071565628
P1,author,19810,single,Q4,"Who is the author of the book ""The Dorsai Companion""?",Gordon R. Dickson,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05882352941176472,0.0,0.0,0.0,0.13220803439617157
P1,author,19810,single,Q4,"Who is the author of the book ""The Book of Ptath""?",A. E. van Vogt,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.09353658556938171
P1,author,19810,single,Q4,"Who is the author of the book ""The Eyes of Heisenberg""?",Frank Herbert,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1703900396823883
P1,author,19810,single,Q4,"Who is the author of the book ""W, or the Memory of Childhood""?",Georges Perec,**Virginia Woolf**,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.2338622659444809
P1,author,19810,single,Q4,"Who is the author of the book ""Pyramids (novel)""?",Terry Pratchett,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.13967499136924744
P1,author,19810,single,Q4,"Who is the author of the book ""Adiamante""?",L. E. Modesitt Jr.,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.11111111111111116,0.0,0.0,0.0,0.12114618718624115
P1,author,19810,single,Q4,"Who is the author of the book ""Savage Inequalities""?",Jonathan Kozol,James Q. Wilson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.37111830711364746
P1,author,19810,single,Q4,"Who is the author of the book ""Instant Physics""?",Tony Rothman,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.26107731461524963
P1,author,19810,single,Q4,"Who is the author of the book ""Snuff (Palahniuk novel)""?",Chuck Palahniuk,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2024655044078827
P1,author,19810,single,Q4,"Who is the author of the book ""Pop. 1280""?",Jim Thompson (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.0655713751912117
P1,author,19810,single,Q4,"Who is the author of the book ""Letter from Peking""?",Pearl S. Buck,James A. Michener,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.26373517513275146
P1,author,19810,single,Q4,"Who is the author of the book ""Salvador (book)""?",Joan Didion,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12292784452438354
P1,author,19810,single,Q4,"Who is the author of the book ""Zami: A New Spelling of My Name""?",Audre Lorde,Audre Lorde,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""The Rescue (Conrad novel)""?",Joseph Conrad,Joseph Conrad,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""Reborn (novel)""?",F. Paul Wilson,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.14776811003684998
P1,author,19810,single,Q4,"Who is the author of the book ""The Geography of Nowhere""?",James Howard Kunstler,Wendell Berry,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09523809523809523,0.0,0.0,0.0,0.41312822699546814
P1,author,19810,single,Q4,"Who is the author of the book ""A Corner of the Universe""?",Ann M. Martin,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11946022510528564
P1,author,19810,single,Q4,"Who is the author of the book ""Through Gates of Splendor""?",Elisabeth Elliot,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.14378905296325684
P1,author,19810,single,Q4,"Who is the author of the book ""I, Lucifer (Duncan novel)""?",Glen Duncan,Michael Duncan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5714285714285714,0.3333333333333333,0.5,0.1495348781221221,0.7159416675567627
P1,author,19810,single,Q4,"Who is the author of the book ""Brazil (novel)""?",John Updike,Jorge Amado,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.26770561933517456
P1,author,19810,single,Q4,"Who is the author of the book ""The Last Defender of Camelot (2002 book)""?",Roger Zelazny,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.20859065651893616
P1,author,19810,single,Q4,"Who is the author of the book ""A Mixture of Frailties""?",Robertson Davies,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.234950453042984
P1,author,19810,single,Q4,"Who is the author of the book ""Tales of the Quintana Roo""?","James Tiptree, Jr.",,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.07591361552476883
P1,author,19810,single,Q4,"Who is the author of the book ""A Book of Common Prayer""?",Joan Didion,John Wycliffe,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3846153846153846,0.0,0.0,0.0,0.25564321875572205
P1,author,19810,single,Q4,"Who is the author of the book ""The Autocrat of the Breakfast-Table""?","Oliver Wendell Holmes, Sr.",Mark Twain,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.43896305561065674
P1,author,19810,single,Q4,"Who is the author of the book ""The Blue Castle""?",Lucy Maud Montgomery,qrstuvwxyz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.050000000000000044,0.0,0.0,0.0,0.031092803925275803
P1,author,19810,single,Q4,"Who is the author of the book ""Queen Bees and Wannabes""?",Rosalind Wiseman,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.14218682050704956
P1,author,19810,single,Q4,"Who is the author of the book ""Call It Courage""?",Armstrong Sperry,Lois Lowry,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3908974528312683
P1,author,19810,single,Q4,"Who is the author of the book ""Mind Fields""?",Harlan Ellison,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.16877815127372742
P1,author,19810,single,Q4,"Who is the author of the book ""The Box of Delights""?",John Masefield,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.10819162428379059
P1,author,19810,single,Q4,"Who is the author of the book ""Ten Kids, No Pets""?",Ann M. Martin,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.15384615384615385,0.0,0.0,0.0,0.09818682074546814
P1,author,19810,single,Q4,"Who is the author of the book ""The Troll""?",Julia Donaldson,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11392819881439209
P1,author,19810,single,Q4,"Who is the author of the book ""Shattered (Koontz novel)""?",Dean Koontz,Dean Koontz,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""I Know This Much Is True""?",Wally Lamb,Wally Lamb,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Darker Than You Think""?",Jack Williamson,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.14236368238925934
P1,author,19810,single,Q4,"Who is the author of the book ""All the Brothers Were Valiant (novel)""?",Ben Ames Williams,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.17435431480407715
P1,author,19810,single,Q4,"Who is the author of the book ""Worlds of Tomorrow""?",August Derleth,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.2857142857142857,0.0,0.0,0.0,0.1261536031961441
P1,author,19810,single,Q4,"Who is the author of the book ""Prayers to Broken Stones""?",Dan Simmons,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1408720463514328
P1,author,19810,single,Q4,"Who is the author of the book ""Atom: Journey Across the Subatomic Cosmos""?",Isaac Asimov,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12399603426456451
P1,author,19810,single,Q4,"Who is the author of the book ""Wizard's Hall""?",Jane Yolen,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.19999999999999996,0.0,0.0,0.0,0.1357446312904358
P1,author,19810,single,Q4,"Who is the author of the book ""Stone Hotel""?",Raegan Butcher,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18822415173053741
P1,author,19810,single,Q4,"Who is the author of the book ""Jennifer Government""?",Max Barry,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.21786867082118988
P1,author,19810,single,Q4,"Who is the author of the book ""Dracula's Guest and Other Weird Stories""?",Bram Stoker,Bram Stoker,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Radix (novel)""?",A. A. Attanasio,John Scalzi,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.30929356813430786
P1,author,19810,single,Q4,"Who is the author of the book ""Dreams and Fancies""?",H. P. Lovecraft,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1874767541885376
P1,author,19810,single,Q4,"Who is the author of the book ""Bridge of Souls""?",Fiona McIntosh,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.14947721362113953
P1,author,19810,single,Q4,"Who is the author of the book ""Scuppers The Sailor Dog""?",Margaret Wise Brown,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.03873840719461441
P1,author,19810,single,Q4,"Who is the author of the book ""Kjære Margit""?",Margit Sandemo,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.15803945064544678
P1,author,19810,single,Q4,"Who is the author of the book ""Lucy Crown""?",Irwin Shaw,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.22445181012153625
P1,author,19810,single,Q4,"Who is the author of the book ""One, No One and One Hundred Thousand""?",Luigi Pirandello,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.17499856650829315
P1,author,19810,single,Q4,"Who is the author of the book ""Rogue Mage series""?",Faith Hunter,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1438126266002655
P1,author,19810,single,Q4,"Who is the author of the book ""Tarzan Alive: A Definitive Biography of Lord Greystoke""?",Philip José Farmer,**unsure**,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.06270842254161835
P1,author,19810,single,Q4,"Who is the author of the book ""Koko (novel)""?",Peter Straub,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18588830530643463
P1,author,19810,single,Q4,"Who is the author of the book ""Tin Woodman (novel)""?",David Bischoff,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.31543290615081787
P1,author,19810,single,Q4,"Who is the author of the book ""Peveril of the Peak""?",Walter Scott,**W. Somerset Maugham**,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.20913344621658325
P1,author,19810,single,Q4,"Who is the author of the book ""The Evidence of Things Not Seen""?",James Baldwin,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1354883760213852
P1,author,19810,single,Q4,"Who is the author of the book ""Ranald Bannerman's Boyhood""?",George MacDonald,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0625,0.0,0.0,0.0,0.13168826699256897
P1,author,19810,single,Q4,"Who is the author of the book ""Over the Edge (anthology)""?",August Derleth,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.2857142857142857,0.0,0.0,0.0,0.1261536031961441
P1,author,19810,single,Q4,"Who is the author of the book ""Cathedral (stories)""?",Raymond Carver,Raymond Carver,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
P1,author,19810,single,Q4,"Who is the author of the book ""The Water's Lovely""?",Ruth Rendell,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.16666666666666663,0.0,0.0,0.0,0.14460617303848267
P1,author,19810,single,Q4,"Who is the author of the book ""Joyful Noise: Poems for Two Voices""?",Paul Fleischman,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1323486566543579
P1,author,19810,single,Q4,"Who is the author of the book ""Three Bags Full""?",Leonie Swann,**unsure**,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.1738247573375702
P1,author,19810,single,Q4,"Who is the author of the book ""The Evil of the Daleks  The Evil of the Daleks  1""?",John Peel (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.02922194078564644
P1,author,19810,single,Q4,"Who is the author of the book ""Food Lover's Companion""?",Sharon Tyler Herbst,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.18704046308994293
P1,author,19810,single,Q4,"Who is the author of the book ""Baltasar and Blimunda""?",José Saramago,Miguel de Cervantes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.5010751485824585
P1,author,19810,single,Q4,"Who is the author of the book ""The Sirens of Titan""?",Kurt Vonnegut,Kurt Vonnegut,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Will Warburton""?",George Gissing,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1708073616027832
P1,author,19810,single,Q4,"Who is the author of the book ""The Street Lawyer""?",John Grisham,John Grisham,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""Downward to the Earth""?",Robert Silverberg,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12232881784439087
P1,author,19810,single,Q4,"Who is the author of the book ""This Fortress World""?",James E. Gunn (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,-0.0016429610550403595
P1,author,19810,single,Q4,"Who is the author of the book ""Dare to Be Scared""?",Robert D. San Souci,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.10445338487625122
P1,author,19810,single,Q4,"Who is the author of the book ""Taronga""?",Victor Kelleher,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.198730006814003
P1,author,19810,single,Q4,"Who is the author of the book ""Jewels of Gwahlur (collection)""?",Robert E. Howard,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.11649039387702942
P1,author,19810,single,Q4,"Who is the author of the book ""Empty World""?",John Christopher,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.1875,0.0,0.0,0.0,0.15107975900173187
P1,author,19810,single,Q4,"Who is the author of the book ""The Best of Arthur C. Clarke""?",Arthur C. Clarke,Arthur C. Clarke,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
P1,author,19810,single,Q4,"Who is the author of the book ""The Conan Chronicles II""?",Robert Jordan,Robert E. Howard,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5,0.25,0.4,0.11362193664674995,0.6367926001548767
P1,author,19810,single,Q4,"Who is the author of the book ""Dobry""?",Monica Shannon,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.0714285714285714,0.0,0.0,0.0,0.19919396936893463
P1,author,19810,single,Q4,"Who is the author of the book ""Badenheim 1939""?",Aharon Appelfeld,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.25319263339042664
P1,author,19810,single,Q4,"Who is the author of the book ""The Dangerous Summer""?",Ernest Hemingway,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12020962685346603
P1,author,19810,single,Q4,"Who is the author of the book ""Ciske de Rat""?",Piet Bakker (writer),,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.09834398329257965
P1,author,19810,single,Q4,"Who is the author of the book ""The Notebooks of Lazarus Long""?",Robert A. Heinlein,Robert Heinlein,hallucination,correct,correct,correct,hallucination,correct,0,0.8333333333333334,0.6666666666666666,0.8,0.10785809837243004,0.9558403491973877
P1,author,19810,single,Q4,"Who is the author of the book ""Old Masters (novel)""?",Thomas Bernhard,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.10017458349466324
P1,author,19810,single,Q4,"Who is the author of the book ""The Politics of Bones""?",J. Timothy Hunt,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.12246906757354736
P1,author,19810,single,Q4,"Who is the author of the book ""Deliverance (novel)""?",James Dickey,James Dickey,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q4,"Who is the author of the book ""Illusions (Bach novel)""?",Richard Bach,Richard Bach,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
